step,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
42,0.049019607843137254,0.8532110091743119,0.69,0.49504950495049505,0.4897959183673469,0.3763440860215054,0.0,0.0,0.0,0.5232558139534884,0.0,0.40540540540540543,0.0,0.0,0.7009345794392523,0.009433962264150943,0.0,0.0,0.0,0.912621359223301,0.0,0.0,0.0,0.3425925925925926,0.0,0.0,0.0,0.0,0.0,0.9595959595959596,0.5204081632653061,0.0,0.2903225806451613,0.7386363636363636,0.625,0.35714285714285715,0.21839080459770116,0.0625,0.0,0.025210084033613446,0.08653846153846154,0.5454545454545454,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.03409090909090909,0.5339805825242718,0.0,0.0,0.0,0.09090909090909091,0.2796610169491525,0.5632183908045977,0.5045871559633027,0.06756756756756757,0.15555555555555556,0.98989898989899,0.020618556701030927,0.0,0.0,0.0,0.0,0.30927835051546393,0.043010752688172046,0.0,0.0,0.425531914893617,0.0,0.3148148148148148,0.0,0.0,0.3541666666666667,0.15254237288135594,0.0,0.11363636363636363,0.010869565217391304,0.5338983050847458,0.0,0.0,0.0,0.4634146341463415,0.3780487804878049,0.5,0.3645833333333333,0.45977011494252873,0.5670103092783505,0.5142857142857142,0.08235294117647059,0.02608695652173913,0.046511627906976744,0.041237113402061855,0.09649122807017543,0.1523809523809524,0.0,0.0,0.010638297872340425,0.22857142857142856
43,0.11607142857142858,0.8666666666666667,0.9181818181818182,0.4175824175824176,0.6568627450980392,0.9813084112149533,0.0,0.0,0.0,0.9405940594059405,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9326923076923077,0.0,0.0,0.0,0.0,0.5051546391752577,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.12244897959183673,0.8571428571428571,0.16666666666666666,0.2719298245614035,0.009009009009009009,0.1951219512195122,0.0,0.44166666666666665,0.23300970873786409,0.0,0.0,0.05714285714285714,0.0,0.4523809523809524,0.02857142857142857,0.009259259259259259,0.008403361344537815,0.16666666666666666,0.21428571428571427,0.2636363636363636,0.0380952380952381,0.07058823529411765,0.08737864077669903,1.0,0.0,0.0,0.04081632653061224,0.32989690721649484,0.010416666666666666,0.1782178217821782,0.3627450980392157,0.08080808080808081,0.39814814814814814,0.2807017543859649,0.0,0.4166666666666667,0.0,0.0,0.42857142857142855,0.0,0.0,0.27,0.0,0.16494845360824742,0.0,0.2826086956521739,0.0,0.16964285714285715,0.3942307692307692,0.0,0.0,0.0,0.2948717948717949,0.9397590361445783,0.05309734513274336,0.11764705882352941,0.2079207920792079,0.0,0.2916666666666667,0.2222222222222222,0.15789473684210525,0.2988505747126437,0.3142857142857143,0.37254901960784315
44,0.2604166666666667,0.7547169811320755,0.6403508771929824,0.5614035087719298,0.4666666666666667,0.6138613861386139,0.0,0.0,0.0,0.4,0.0,0.3333333333333333,0.0,0.0,0.8478260869565217,0.052083333333333336,0.0,0.019230769230769232,0.0,0.9901960784313726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7565217391304347,0.6060606060606061,0.6021505376344086,0.6631578947368421,0.0,0.5175438596491229,0.5802469135802469,0.0,0.008264462809917356,0.0,0.010526315789473684,0.0,0.5154639175257731,0.0,0.0,0.21839080459770116,0.0,0.0,0.009708737864077669,0.0,0.057692307692307696,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.9888888888888889,0.6082474226804123,0.875,0.5,0.009174311926605505,0.4215686274509804,0.18811881188118812,0.0,0.02,0.0,0.8712871287128713,0.0,0.37168141592920356,0.0,0.04,0.5463917525773195,0.5319148936170213,0.0,0.41237113402061853,0.037383177570093455,0.6907216494845361,0.017699115044247787,0.0,0.0,0.22,0.23404255319148937,0.0,0.08571428571428572,0.13513513513513514,0.017241379310344827,0.9887640449438202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332
45,0.06666666666666667,1.0,0.8095238095238095,0.6105263157894737,0.9824561403508771,0.5108695652173914,0.0,0.0,0.0,0.8787878787878788,0.0,0.44761904761904764,0.0,0.0,0.8990825688073395,0.0,0.0,0.8163265306122449,0.0,0.08571428571428572,0.0,0.0,0.0,0.6160714285714286,0.12790697674418605,0.0,0.0,0.0,0.0,0.9278350515463918,0.19801980198019803,0.28125,0.0,0.0,0.12745098039215685,0.0,0.011904761904761904,0.10309278350515463,0.0,0.8144329896907216,0.1553398058252427,0.16346153846153846,0.0,0.0,0.3229166666666667,0.0,0.0,0.26732673267326734,0.10256410256410256,0.2222222222222222,0.7333333333333333,0.0,0.0,0.018691588785046728,0.018518518518518517,0.15476190476190477,0.0,0.0,0.0,1.0,0.0,0.3142857142857143,0.0,0.47126436781609193,0.2804878048780488,0.0,0.0,0.06666666666666667,0.0,0.41904761904761906,0.046296296296296294,0.15,0.0,0.010869565217391304,0.4842105263157895,0.0,0.0,0.5490196078431373,0.5333333333333333,0.3838383838383838,0.5,0.0,0.00980392156862745,0.46808510638297873,0.1595744680851064,0.5096153846153846,0.0,0.14285714285714285,0.21649484536082475,0.9444444444444444,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.15126050420168066
46,0.3870967741935484,0.943089430894309,0.9157894736842105,0.5092592592592593,0.4666666666666667,0.6633663366336634,0.0,0.0,0.0,0.8050847457627118,0.0,0.4375,0.0,0.0,1.0,0.02830188679245283,0.0,0.25806451612903225,0.0,0.3465346534653465,0.0,0.0,0.0,0.1111111111111111,0.1702127659574468,0.05217391304347826,0.0,0.0,0.0,0.905511811023622,0.594059405940594,0.021505376344086023,0.5102040816326531,0.0,0.39361702127659576,0.23,0.0,0.5425531914893617,0.0,0.3697478991596639,0.0,0.2396694214876033,0.06172839506172839,0.0,0.16981132075471697,0.16981132075471697,0.0,0.0,0.0,0.47619047619047616,0.10526315789473684,0.0,0.0,0.15789473684210525,0.06329113924050633,0.4222222222222222,0.009523809523809525,0.009708737864077669,0.0,0.9895833333333334,0.11702127659574468,0.0,0.6105263157894737,0.2857142857142857,0.14457831325301204,0.42424242424242425,0.0,0.0847457627118644,0.0,0.45054945054945056,0.0,0.5,0.3565217391304348,0.0,0.574468085106383,0.33,0.039603960396039604,0.00909090909090909,0.0,0.5268817204301075,0.021052631578947368,0.43010752688172044,0.0,0.19827586206896552,0.47058823529411764,0.041237113402061855,0.019417475728155338,0.0,0.16071428571428573,0.6407766990291263,0.009708737864077669,0.018018018018018018,0.1308411214953271,0.0,0.05102040816326531,0.030927835051546393,0.0,0.041237113402061855,0.009523809523809525,0.21782178217821782
47,0.09278350515463918,0.7722772277227723,0.6326530612244898,0.5368421052631579,0.48514851485148514,0.4117647058823529,0.0,0.08181818181818182,0.0,0.6153846153846154,0.0,0.33707865168539325,0.0,0.0,0.5421686746987951,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.2073170731707317,0.0,0.0,0.0,0.08163265306122448,0.0,0.8942307692307693,0.3956043956043956,0.1415929203539823,0.12037037037037036,0.09803921568627451,0.49557522123893805,0.42718446601941745,0.11224489795918367,0.2413793103448276,0.0,0.00980392156862745,0.0,0.5641025641025641,0.0,0.0,0.43010752688172044,0.01694915254237288,0.0,0.0,0.0,0.23300970873786409,0.0,0.0,0.0,0.0,0.0,0.05154639175257732,0.0,0.0,0.0,1.0,0.009433962264150943,0.0,0.8315789473684211,0.4731182795698925,0.49019607843137253,0.14285714285714285,0.37962962962962965,0.028846153846153848,0.0,0.6419753086419753,0.0,0.40384615384615385,0.1320754716981132,0.1368421052631579,0.6309523809523809,0.05263157894736842,0.037383177570093455,0.5591397849462365,0.07547169811320754,0.6309523809523809,0.0,0.5784313725490197,0.0380952380952381,0.3333333333333333,0.07291666666666667,0.0,0.09259259259259259,0.5121951219512195,0.0,0.9423076923076923,0.0,0.028846153846153848,0.009523809523809525,0.0,0.018691588785046728,0.04950495049504951,0.0,0.010526315789473684,0.02040816326530612,0.25
48,0.09482758620689655,0.9896907216494846,0.6442307692307693,0.7532467532467533,0.8043478260869565,0.8804347826086957,0.0,0.0,0.0,0.9894736842105263,0.0,0.24675324675324675,0.0,0.0,0.6226415094339622,0.0,0.0,0.04040404040404041,0.0,0.9514563106796117,0.0,0.0,0.0,0.017857142857142856,0.02830188679245283,0.0,0.0,0.0,0.0,0.896551724137931,0.11827956989247312,0.0,0.21649484536082475,0.018691588785046728,0.0,0.6,0.0,0.0,0.05217391304347826,0.0,0.044444444444444446,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15454545454545454,0.0,0.2641509433962264,1.0,0.27884615384615385,0.8787878787878788,0.09782608695652174,0.6727272727272727,0.2982456140350877,0.4155844155844156,0.0,0.0,0.0,0.5892857142857143,0.0,0.5943396226415094,0.0,0.0,0.7476635514018691,0.0,0.0,0.03225806451612903,0.0,0.6,0.0,0.0,0.0,0.018691588785046728,0.6442307692307693,0.07291666666666667,0.41935483870967744,0.3076923076923077,0.4020618556701031,1.0,0.056818181818181816,0.03125,0.10784313725490197,0.12149532710280374,0.10679611650485436,0.12121212121212122,0.0,0.0,0.10843373493975904,0.1724137931034483
49,0.18691588785046728,0.8695652173913043,0.6,0.6162790697674418,0.6483516483516484,0.3235294117647059,0.0,0.0,0.0,0.45652173913043476,0.0,0.18604651162790697,0.0,0.0,0.43859649122807015,0.0,0.0,0.7363636363636363,0.0,0.9615384615384616,0.0,0.0,0.0,0.8611111111111112,0.08333333333333333,0.0,0.0,0.0,0.0,0.9509803921568627,0.0,0.6956521739130435,0.8314606741573034,0.5641025641025641,0.5684210526315789,0.07368421052631578,0.0,0.13043478260869565,0.0,0.25217391304347825,0.7317073170731707,0.0,0.0,0.0,0.6222222222222222,0.0,0.0,0.04081632653061224,0.0,0.7115384615384616,0.0,0.008928571428571428,0.0,0.2828282828282828,0.15126050420168066,0.14018691588785046,0.038834951456310676,0.0379746835443038,0.0,0.9811320754716981,0.0,0.15555555555555556,0.10576923076923077,0.3611111111111111,0.03333333333333333,0.0,0.0,0.0,0.0,0.4423076923076923,0.40860215053763443,0.0,0.0,0.049019607843137254,0.5963302752293578,0.0,0.0,0.4528301886792453,0.0,0.3854166666666667,0.00980392156862745,0.27058823529411763,0.0,0.660377358490566,0.3763440860215054,0.0,0.3707865168539326,0.13333333333333333,0.0,0.9814814814814815,0.0,0.13861386138613863,0.12903225806451613,0.0,0.18018018018018017,0.13636363636363635,0.11538461538461539,0.10810810810810811,0.011235955056179775,0.32954545454545453
50,0.27,0.6019417475728155,0.6336633663366337,0.49473684210526314,0.4482758620689655,0.6,0.0,0.0,0.0,0.037383177570093455,0.0,0.3173076923076923,0.0,0.0,0.16346153846153846,0.6395348837209303,0.0,0.04716981132075472,0.0,0.5955056179775281,0.0,0.0,0.0,0.020833333333333332,0.7924528301886793,0.0,0.0,0.0,0.0,0.7311827956989247,0.6206896551724138,0.0,0.3229166666666667,0.4077669902912621,0.0,0.12745098039215685,0.0,0.009900990099009901,0.019230769230769232,0.07339449541284404,0.0,0.48863636363636365,0.0,0.25,0.61,0.0,0.0,0.30303030303030304,0.0,0.4329896907216495,0.0,0.0,0.0,0.0,0.0,0.07291666666666667,0.24096385542168675,0.11009174311926606,0.3333333333333333,0.9456521739130435,0.08333333333333333,0.21052631578947367,0.010526315789473684,0.01,0.4594594594594595,0.48,0.0,0.0,0.0,0.603448275862069,0.0,0.49514563106796117,0.0,0.4411764705882353,0.628099173553719,0.0,0.0,0.0,0.0,0.3300970873786408,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.32432432432432434,0.32608695652173914,0.325,0.9468085106382979,0.08490566037735849,0.1188118811881188,0.22580645161290322,0.0,0.1590909090909091,0.2376237623762376,0.009523809523809525,0.16363636363636364,0.0,0.41
51,0.056074766355140186,0.97,0.6213592233009708,0.5657894736842105,0.3617021276595745,0.4431818181818182,0.0,0.0,0.0,0.7549019607843137,0.0,0.2708333333333333,0.0,0.0,0.9363636363636364,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8807339449541285,0.43243243243243246,0.09,0.16666666666666666,0.34545454545454546,0.18681318681318682,0.1782178217821782,0.0,0.010416666666666666,0.07142857142857142,0.5378151260504201,0.0,0.5094339622641509,0.0,0.16,0.2765957446808511,0.0,0.6632653061224489,0.7788461538461539,0.0,0.4954128440366973,0.0891089108910891,0.5688073394495413,0.0,0.4,0.5656565656565656,0.0,0.5339805825242718,0.052083333333333336,0.0,0.9693877551020408,0.0,0.056179775280898875,0.0,0.10309278350515463,0.0,0.0196078431372549,0.0,0.0,0.0,0.2235294117647059,0.0,0.02608695652173913,0.0,0.0,0.38461538461538464,0.0,0.34513274336283184,0.34615384615384615,0.0,0.33695652173913043,0.0,0.6224489795918368,0.0,0.32075471698113206,0.3333333333333333,0.0,0.34375,0.2871287128712871,0.0,0.99,0.0,0.033707865168539325,0.047619047619047616,0.03529411764705882,0.05263157894736842,0.03,0.0,0.0,0.0,0.20353982300884957
52,0.0,0.925,0.6145833333333334,0.5172413793103449,0.904,0.8367346938775511,0.0,0.01020408163265306,0.09473684210526316,0.8807339449541285,0.0,0.23076923076923078,0.0,0.0,0.9484536082474226,0.010309278350515464,0.0,0.0,0.0,0.9130434782608695,0.0,0.0,0.0,0.29473684210526313,0.08,0.0,0.4716981132075472,0.0,0.0,0.8051948051948052,0.8235294117647058,0.0,0.0,0.06666666666666667,0.11578947368421053,0.42342342342342343,0.0,0.0,0.0,0.12121212121212122,0.09009009009009009,0.0,0.009900990099009901,0.14942528735632185,0.030612244897959183,0.7079646017699115,0.0,0.04081632653061224,0.0,0.1590909090909091,0.0,0.03225806451612903,0.0,0.3764705882352941,0.0,0.6391752577319587,0.11458333333333333,0.02857142857142857,0.0989010989010989,0.9487179487179487,0.0,0.02586206896551724,0.0,0.0,0.5252525252525253,0.4782608695652174,0.0,0.0,0.0,0.6634615384615384,0.0,0.0,0.0,0.0,0.5614035087719298,0.3225806451612903,0.053763440860215055,0.0,0.0,0.3917525773195876,0.0,0.37037037037037035,0.3944954128440367,0.5142857142857142,0.03529411764705882,0.0,0.6222222222222222,0.25,0.043010752688172046,1.0,0.0,0.0297029702970297,0.0660377358490566,0.13402061855670103,0.10810810810810811,0.12087912087912088,0.0,0.0,0.020202020202020204,0.38613861386138615
53,1.0,0.45794392523364486,0.5913978494623656,0.5841584158415841,0.32,0.32608695652173914,0.0,0.0,0.12037037037037036,0.23529411764705882,0.0,0.1743119266055046,0.0,0.0,0.6422018348623854,0.0,0.0,0.0,0.0,0.04950495049504951,0.0,0.0,0.0,0.6629213483146067,0.050505050505050504,0.0,0.0,0.0,0.0,0.9509803921568627,0.009615384615384616,0.0,0.0,0.38235294117647056,0.6263736263736264,0.0,0.00980392156862745,0.5816326530612245,0.6057692307692307,0.8461538461538461,0.0,0.0,0.0,0.23529411764705882,0.6288659793814433,0.0,0.0,0.5208333333333334,0.6132075471698113,0.84,0.2545454545454545,0.0,0.0,0.8294573643410853,0.20388349514563106,0.6210526315789474,0.045454545454545456,0.01098901098901099,0.0,0.9375,0.0,0.0,0.0,0.02702702702702703,0.04395604395604396,0.04081632653061224,0.01098901098901099,0.06315789473684211,0.0,0.36666666666666664,0.0,0.0,0.0,0.03508771929824561,0.44144144144144143,0.0,0.0,0.28888888888888886,0.25,0.22549019607843138,0.09821428571428571,0.02654867256637168,0.019230769230769232,0.22340425531914893,0.3291139240506329,0.17272727272727273,0.1875,0.11363636363636363,0.27102803738317754,0.8875,0.0,0.12631578947368421,0.021739130434782608,0.010101010101010102,0.14814814814814814,0.16494845360824742,0.16842105263157894,0.14018691588785046,0.21518987341772153,0.3229166666666667
54,0.42696629213483145,0.8181818181818182,0.5392156862745098,0.4953271028037383,0.45454545454545453,0.9375,0.0,0.0,0.15384615384615385,0.5212765957446809,0.0,0.5283018867924528,0.0,0.0,0.90625,0.0,0.0,0.0,0.0,0.8715596330275229,0.0,0.0,0.0,0.5963302752293578,0.5925925925925926,0.0,0.0,0.056,0.0,1.0,0.13,0.4782608695652174,0.5932203389830508,0.3763440860215054,0.05263157894736842,0.0,0.5818181818181818,0.0,0.18095238095238095,0.0,0.0,0.11458333333333333,0.037037037037037035,0.045871559633027525,0.30952380952380953,0.0,0.0,0.0,0.0,0.5098039215686274,0.010752688172043012,0.0,0.0,0.0761904761904762,0.18269230769230768,0.07692307692307693,0.011363636363636364,0.256198347107438,0.0,0.9466666666666667,0.0,0.12280701754385964,0.033707865168539325,0.07954545454545454,0.0,0.2975206611570248,0.07446808510638298,0.04504504504504504,0.0196078431372549,0.34831460674157305,0.0,0.0,0.3548387096774194,0.04,0.39325842696629215,0.0,0.0,0.010638297872340425,0.0,0.40217391304347827,0.0,0.1414141414141414,0.0,0.41414141414141414,0.4473684210526316,0.024096385542168676,0.25510204081632654,0.41304347826086957,0.020833333333333332,0.9595959595959596,0.06930693069306931,0.16304347826086957,0.0784313725490196,0.12087912087912088,0.2761904761904762,0.2,0.09900990099009901,0.0,0.26595744680851063,0.41228070175438597
55,0.0989010989010989,0.9387755102040817,0.7156862745098039,0.5537190082644629,0.8785046728971962,0.7920792079207921,0.0,0.0,0.4838709677419355,0.7596153846153846,0.0,0.9642857142857143,0.0,0.0,0.8901098901098901,0.0,0.0,0.0,0.0,0.900990099009901,0.0,0.0,0.0,0.0,0.3522727272727273,0.0,0.0,0.0,0.0,0.9473684210526315,0.008620689655172414,0.7959183673469388,0.02,0.24752475247524752,0.06,0.17204301075268819,0.05660377358490566,0.5185185185185185,0.04395604395604396,0.2796610169491525,0.0,0.03409090909090909,0.0,0.0,0.38613861386138615,0.020833333333333332,0.0,0.04395604395604396,0.0,0.38144329896907214,0.0,0.0,0.0,0.011904761904761904,0.30526315789473685,0.18699186991869918,0.0,0.0784313725490196,0.026785714285714284,0.9901960784313726,0.009174311926605505,0.2222222222222222,0.018867924528301886,0.16326530612244897,0.0,0.6095238095238096,0.06521739130434782,0.08860759493670886,0.6082474226804123,0.33,0.0,0.49137931034482757,0.0,0.0,0.32989690721649484,0.0,0.02830188679245283,0.22448979591836735,0.0,0.15384615384615385,0.009900990099009901,0.08737864077669903,0.0,0.0,0.45794392523364486,0.0449438202247191,0.2169811320754717,0.12264150943396226,0.7924528301886793,1.0,0.01818181818181818,0.10869565217391304,0.05434782608695652,0.08163265306122448,0.08,0.1827956989247312,0.0,0.0,0.09574468085106383,0.38095238095238093
56,0.1875,0.9166666666666666,0.7472527472527473,0.46078431372549017,0.3786407766990291,0.9787234042553191,0.0,0.0,0.15625,0.7767857142857143,0.0,0.2980769230769231,0.0,0.0,0.5263157894736842,0.6916666666666667,0.0,0.018691588785046728,0.0,0.5663716814159292,0.0,0.0,0.0,0.35789473684210527,0.11965811965811966,0.0,0.10752688172043011,0.0,0.0,0.9782608695652174,0.02197802197802198,0.0,0.03409090909090909,0.0,0.25263157894736843,0.07,0.0,0.0,0.0,0.5340909090909091,0.05263157894736842,0.0,0.008928571428571428,0.17045454545454544,0.5102040816326531,0.8055555555555556,0.0,0.7238095238095238,0.0,0.40816326530612246,0.1717171717171717,0.0,0.0,0.36666666666666664,0.6732673267326733,0.4,0.44047619047619047,0.009708737864077669,0.6526315789473685,0.9722222222222222,0.0,0.0,0.0,0.0,0.02247191011235955,0.009174311926605505,0.0,0.0,0.0,0.23423423423423423,0.0,0.0,0.0,0.01020408163265306,0.5806451612903226,0.09876543209876543,0.0,0.21052631578947367,0.0,0.012048192771084338,0.028037383177570093,0.0,0.0,0.23333333333333334,0.31521739130434784,0.37349397590361444,0.26136363636363635,0.14,0.29591836734693877,0.9801980198019802,0.15702479338842976,0.2545454545454545,0.2621359223300971,0.14285714285714285,0.26851851851851855,0.3176470588235294,0.056074766355140186,0.008620689655172414,0.11428571428571428,0.5217391304347826
57,0.0425531914893617,0.9910714285714286,0.65,0.5192307692307693,0.4431818181818182,0.45535714285714285,0.0,0.012048192771084338,0.029411764705882353,0.4766355140186916,0.0,0.3611111111111111,0.0,0.0,0.4056603773584906,0.0,0.0,0.0,0.0,0.6631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8703703703703703,0.0,0.3673469387755102,0.23809523809523808,0.08181818181818182,0.5865384615384616,0.8681318681318682,0.7789473684210526,0.5784313725490197,0.3627450980392157,0.5054945054945055,0.0,0.16,0.0,0.09473684210526316,0.7851239669421488,0.23255813953488372,0.0,0.05217391304347826,0.0,0.6517857142857143,0.4186046511627907,0.0,0.0,0.7439024390243902,0.26595744680851063,0.2920353982300885,0.008264462809917356,0.0,0.09900990099009901,0.989247311827957,0.0,0.025423728813559324,0.0,0.054945054945054944,0.011111111111111112,0.04819277108433735,0.11627906976744186,0.09523809523809523,0.0,0.3853211009174312,0.0,0.0,0.0,0.04201680672268908,0.42045454545454547,0.07692307692307693,0.0,0.3125,0.0,0.24096385542168675,0.25,0.0,0.0,0.21739130434782608,0.4431818181818182,0.49056603773584906,0.0898876404494382,0.14049586776859505,0.2857142857142857,1.0,0.0,0.07317073170731707,0.11,0.019417475728155338,0.18823529411764706,0.1951219512195122,0.027522935779816515,0.008771929824561403,0.054945054945054944,0.3333333333333333
58,0.09574468085106383,0.8585858585858586,0.7920792079207921,0.514018691588785,0.94,0.9357798165137615,0.0,0.0,0.20588235294117646,0.6274509803921569,0.0,0.926605504587156,0.0,0.0,0.9902912621359223,0.0,0.0,0.0,0.0,0.6451612903225806,0.0,0.0,0.0,0.0,0.21359223300970873,0.0,0.0,0.0,0.0,0.9827586206896551,0.011235955056179775,0.19298245614035087,0.8064516129032258,0.7837837837837838,0.21348314606741572,0.4,0.0,0.07216494845360824,0.0,0.611764705882353,0.0,0.48,0.0,0.7211538461538461,0.3669724770642202,0.13513513513513514,0.41346153846153844,0.009708737864077669,0.1568627450980392,0.5192307692307693,0.12871287128712872,0.0,0.0,0.09,0.1896551724137931,0.0,0.0,0.0,0.18181818181818182,1.0,0.0,0.07291666666666667,0.2549019607843137,0.16260162601626016,0.26666666666666666,0.25,0.0,0.056074766355140186,0.0,0.4666666666666667,0.0,0.052083333333333336,0.0,0.1415929203539823,0.43010752688172044,0.0,0.012658227848101266,0.09174311926605505,0.0,0.30337078651685395,0.18947368421052632,0.0,0.0,0.26785714285714285,0.13333333333333333,0.13636363636363635,0.022727272727272728,0.23809523809523808,0.35789473684210527,0.9885057471264368,0.0,0.056818181818181816,0.06578947368421052,0.010416666666666666,0.09565217391304348,0.10989010989010989,0.0,0.0,0.049586776859504134,0.23275862068965517
59,0.29591836734693877,1.0,0.8461538461538461,0.6190476190476191,0.7,0.5473684210526316,0.0,0.0,0.41284403669724773,0.6631578947368421,0.0,0.46236559139784944,0.0,0.0,0.6173913043478261,0.0,0.0,0.48598130841121495,0.0,0.22522522522522523,0.07017543859649122,0.0,0.0,0.05785123966942149,0.0,0.0,0.019801980198019802,0.0,0.0,0.9666666666666667,0.0,0.21839080459770116,0.0,0.0,0.10679611650485436,0.03773584905660377,0.011111111111111112,0.021052631578947368,0.03305785123966942,0.019801980198019802,0.04854368932038835,0.3925233644859813,0.07954545454545454,0.0,0.7714285714285715,0.18095238095238095,0.0,0.4727272727272727,0.0,0.21052631578947367,0.5052631578947369,0.0,0.0,0.2857142857142857,0.0967741935483871,0.2815533980582524,0.0,0.01098901098901099,0.5869565217391305,0.9767441860465116,0.0,0.11214953271028037,0.0,0.06299212598425197,0.5773195876288659,0.0,0.0,0.07865168539325842,0.04,0.5142857142857142,0.0,0.01098901098901099,0.0,0.0,0.45132743362831856,0.2247191011235955,0.0,0.43564356435643564,0.0,0.8715596330275229,0.5340909090909091,0.0,0.0,0.4691358024691358,0.2755102040816326,0.5517241379310345,0.010416666666666666,0.3333333333333333,0.36893203883495146,0.967741935483871,0.0,0.09259259259259259,0.009615384615384616,0.0,0.06896551724137931,0.1566265060240964,0.01098901098901099,0.0,0.10752688172043011,0.24
60,0.020833333333333332,0.7878787878787878,0.8875,0.525,1.0,0.4421052631578947,0.0,0.0,0.2857142857142857,0.6601941747572816,0.0,0.7934782608695652,0.0,0.0,0.6428571428571429,0.0,0.0,0.009615384615384616,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.09473684210526316,0.0,0.0,0.9813084112149533,0.0,0.7327586206896551,0.3142857142857143,0.23333333333333334,0.2857142857142857,0.4392523364485981,0.6588235294117647,0.336734693877551,0.07142857142857142,0.872093023255814,0.0,0.9038461538461539,0.03636363636363636,0.0,0.6666666666666666,0.3063063063063063,0.07758620689655173,0.3877551020408163,0.0,0.7454545454545455,0.02727272727272727,0.0,0.0,0.01098901098901099,0.02702702702702703,0.22340425531914893,0.48695652173913045,0.08333333333333333,0.033707865168539325,0.989010989010989,0.0,0.038461538461538464,0.0,0.17142857142857143,0.18604651162790697,0.04672897196261682,0.04,0.0,0.0,0.27722772277227725,0.0,0.17475728155339806,0.0,0.0,0.2413793103448276,0.04424778761061947,0.06542056074766354,0.2839506172839506,0.0,0.1724137931034483,0.0,0.0,0.0,0.1717171717171717,0.05319148936170213,0.16326530612244897,0.24719101123595505,0.04424778761061947,0.15315315315315314,0.95,0.0425531914893617,0.06862745098039216,0.14583333333333334,0.030927835051546393,0.08888888888888889,0.10344827586206896,0.043010752688172046,0.0392156862745098,0.06666666666666667,0.21359223300970873
61,0.2222222222222222,1.0,0.8543689320388349,0.6752136752136753,0.8351648351648352,0.9528301886792453,0.0,0.14423076923076922,0.20224719101123595,0.6774193548387096,0.0,0.6344086021505376,0.0,0.0,1.0,0.0,0.0,0.24444444444444444,0.0,0.7553191489361702,0.0,0.0,0.0,0.3333333333333333,0.4639175257731959,0.0,0.0,0.0,0.0,0.963302752293578,0.4270833333333333,0.4954954954954955,0.0,0.1619047619047619,0.21568627450980393,0.3655913978494624,0.0,0.16,0.0,0.45918367346938777,0.009615384615384616,0.1326530612244898,0.14705882352941177,0.0,0.37623762376237624,0.3644859813084112,0.0,0.0,0.0,0.24509803921568626,0.6914893617021277,0.039603960396039604,0.2631578947368421,0.28125,0.044444444444444446,0.14606741573033707,0.0,0.01,0.0,1.0,0.010416666666666666,0.0,0.0,0.0,0.26881720430107525,0.12790697674418605,0.0,0.0,0.0,0.39814814814814814,0.0,0.022222222222222223,0.0,0.0,0.3137254901960784,0.21904761904761905,0.0,0.2824427480916031,0.0,0.49,0.4673913043478261,0.30434782608695654,0.32989690721649484,0.5789473684210527,0.22807017543859648,0.24731182795698925,0.0,0.37272727272727274,0.20212765957446807,0.9456521739130435,0.00847457627118644,0.0,0.08695652173913043,0.0,0.01652892561983471,0.009900990099009901,0.0,0.009433962264150943,0.0,0.10784313725490197
